now,currency,cash,frozen_cash,total_returns,daily_returns,daily_pnl,market_value,dividend_receivable,total_value,units,units_net_value,static_unit_net_value,transaction_cost,pnl,start_date,annualized_returns
2017-03-10,CNY,13531.56011099537,0,0.03684187601109956,0.0041211883933627794,42554.83057783544,10354887.2,0,10368418.760110995,0,0,0,22818.565363628146,368418.7601109948,2017-01-01,0.21092432173896536
2017-03-13,CNY,11226.929040610052,0,0.04186687290406099,0.004846444775449727,50249.96892961487,10407441.799999999,0,10418668.72904061,0,0,0,34443.65148872581,418668.7290406097,2017-01-01,0.23111353978807947
2017-03-14,CNY,11227.784160449182,0,0.044307578416044935,0.0023426270433005623,24407.05511984043,10431848.0,0,10443075.78416045,0,0,0,34443.65148872581,443075.7841604501,2017-01-01,0.24205877723148728
2017-03-15,CNY,11228.639345420099,0,0.04143236393454197,-0.0027532257171435483,-28752.144815029576,10403095.0,0,10414323.63934542,0,0,0,34443.65148872581,414323.6393454205,2017-01-01,0.22169855644909964
2017-03-16,CNY,11229.494595527762,0,0.05115274945955273,0.00933366953211152,97203.85525010712,10500298.0,0,10511527.494595528,0,0,0,34443.65148872581,511527.49459552765,2017-01-01,0.27479507111641666
2017-03-17,CNY,11230.349910777133,0,0.045830654991077635,-0.005063102837538572,-53220.94468475133,10447076.2,0,10458306.549910776,0,0,0,34443.65148872581,458306.5499107763,2017-01-01,0.2401259016181445
2017-03-20,CNY,11231.205291173173,0,0.0474179205291172,0.0015177079869141518,15872.655380396172,10462948.0,0,10474179.205291172,0,0,0,34443.65148872581,474179.2052911725,2017-01-01,0.23868105131241246
2017-03-21,CNY,11232.060736720847,0,0.05032482207367206,0.002775302472471011,29069.01544554904,10492016.16,0,10503248.220736722,0,0,0,34443.65148872581,503248.22073672153,2017-01-01,0.25109145584144055
2017-03-22,CNY,11232.916247425113,0,0.039719430824742386,-0.010097248990070808,-106053.91248929687,10385961.391999999,0,10397194.308247425,0,0,0,34443.65148872581,397194.30824742466,2017-01-01,0.19186520811909813
2017-03-23,CNY,11233.771823290937,0,0.038804525982329086,-0.0008799535867937641,-9149.048424134031,10376811.488,0,10388045.25982329,0,0,0,34443.65148872581,388045.25982329063,2017-01-01,0.18466544449980482
2017-03-24,CNY,11234.627464323281,0,0.038855968346432235,4.952073543818568e-05,514.423641031608,10377325.056,0,10388559.683464322,0,0,0,34443.65148872581,388559.68346432224,2017-01-01,0.18250667270375587
2017-03-27,CNY,11235.483170527108,0,0.0358557947170528,-0.002887959178936898,-30001.736293794587,10347322.464,0,10358557.947170528,0,0,0,34443.65148872581,358557.94717052765,2017-01-01,0.1612696481173992
2017-03-28,CNY,15.276269661588818,0,0.03919645762696611,0.0032250270037112276,33406.62909913249,10391949.299999999,0,10391964.57626966,0,0,0,40180.75955304786,391964.57626966015,2017-01-01,0.17504200348732124
2017-03-29,CNY,15.277433206954454,0,0.03904495774332051,-0.00014578560438067179,-1514.998836454004,10390434.299999999,0,10390449.577433206,0,0,0,40180.75955304786,390449.57743320614,2017-01-01,0.1721810664680583
2017-03-30,CNY,15.278596840943678,0,0.03626577785968399,-0.002674744593990019,-27791.798836365342,10362642.5,0,10362657.77859684,0,0,0,40180.75955304786,362657.7785968408,2017-01-01,0.1573084473002182
2017-03-31,CNY,15.279760563563238,0,0.03837826197605643,0.0020385543569097016,21124.8411637228,10383767.34,0,10383782.619760564,0,0,0,40180.75955304786,383782.6197605636,2017-01-01,0.16501359907231739
2017-04-03,CNY,15.280924374819888,0,0.03837826209243733,1.1207962783688605e-10,0.0011638104915618896,10383767.34,0,10383782.620924374,0,0,0,40180.75955304786,383782.6209243741,2017-01-01,0.15928785349059238
2017-04-04,CNY,15.282088274720376,0,0.03837826220882734,1.120882380745988e-10,0.0011638998985290527,10383767.34,0,10383782.622088274,0,0,0,40180.75955304786,383782.622088274,2017-01-01,0.15746641849911103
2017-04-05,CNY,15.283252263271455,0,0.04180264832522629,0.003297821459700584,34243.86116398871,10418011.2,0,10418026.483252263,0,0,0,40180.75955304786,418026.4832522627,2017-01-01,0.17039807370212068
2017-04-06,CNY,15.284416340479877,0,0.041516438441633996,-0.00027472562490830774,-2862.0988359227777,10415149.1,0,10415164.38441634,0,0,0,40180.75955304786,415164.3844163399,2017-01-01,0.16726131953735157
2017-04-07,CNY,15.285580506352396,0,0.04386996055805059,0.002259707124678842,23535.221164166927,10438684.32,0,10438699.605580507,0,0,0,40180.75955304786,438699.60558050685,2017-01-01,0.17534209014917246
2017-04-10,CNY,15.286744760895765,0,0.04313468467447601,-0.0007043749809427477,-7352.758835747838,10431331.559999999,0,10431346.846744759,0,0,0,40180.75955304786,431346.846744759,2017-01-01,0.1666548997330528
2017-04-11,CNY,15.287909104116736,0,0.04223241879091044,-0.0008649562677010131,-9022.658835655078,10422308.9,0,10422324.187909104,0,0,0,40180.75955304786,422324.18790910393,2017-01-01,0.16123868193597124
2017-04-12,CNY,15.289073536022064,0,0.043594781707353425,0.0013071584532206321,13623.629164431244,10435932.527999999,0,10435947.817073535,0,0,0,40180.75955304786,435947.8170735352,2017-01-01,0.16497103674270197
2017-04-13,CNY,15.290238056618506,0,0.046628901823805746,0.002907373790704676,30341.201164521277,10466273.728,0,10466289.018238056,0,0,0,40180.75955304786,466289.01823805645,2017-01-01,0.17527436121682927
2017-04-14,CNY,32094.32487739604,0,0.04531846568773967,-0.0012520542226404016,-13104.361360659823,10421090.332,0,10453184.656877397,0,0,0,40324.86925121386,453184.6568773966,2017-01-01,0.16830237907545476
2017-04-17,CNY,32096.769401078953,0,0.04275929694010783,-0.002448219209394809,-25591.68747631833,10395496.2,0,10427592.969401078,0,0,0,40324.86925121386,427592.9694010783,2017-01-01,0.1535323366150021
2017-04-18,CNY,32099.214110953537,0,0.041356119411095404,-0.0013456389534285832,-14031.775290124118,10381461.98,0,10413561.194110954,0,0,0,40324.86925121386,413561.1941109542,2017-01-01,0.1467771372304616
2017-04-19,CNY,32101.659007033977,0,0.03228331350070324,-0.008712491088565295,-90728.05910392106,10290731.476,0,10322833.135007033,0,0,0,40324.86925121386,322833.1350070331,2017-01-01,0.11226263964038452
2017-04-20,CNY,32104.104089334454,0,0.033471518408933365,0.0011510453503318651,11882.049082301557,10302611.08,0,10334715.184089335,0,0,0,40324.86925121386,334715.1840893347,2017-01-01,0.11543704461812077
2017-04-21,CNY,32106.549357869153,0,0.03242858333578691,-0.001009157054228483,-10429.350731465966,10292179.284,0,10324285.833357869,0,0,0,40324.86925121386,324285.8333578687,2017-01-01,0.11064621396424323
2017-04-24,CNY,32108.994812652258,0,0.035262889481265214,0.0027452805852398445,28343.061454784125,10320519.9,0,10352628.894812653,0,0,0,40324.86925121386,352628.89481265284,2017-01-01,0.11734804387097819
2017-04-25,CNY,32111.440453697953,0,0.044826080445369954,0.009237451724842947,95631.90964104608,10416149.364,0,10448260.804453699,0,0,0,40324.86925121386,448260.8044536989,2017-01-01,0.1493280736430891
2017-04-26,CNY,32113.886281020426,0,0.04104413742810209,-0.0036196866522088624,-37819.43017267808,10378327.488,0,10410441.37428102,0,0,0,40324.86925121386,410441.37428102084,2017-01-01,0.13492604188490454
2017-04-27,CNY,32116.332294633867,0,0.04151233722946346,0.0004497405869054327,4681.998013613746,10383007.040000001,0,10415123.372294635,0,0,0,40324.86925121386,415123.3722946346,2017-01-01,0.13529035266659828
2017-04-28,CNY,32118.778494552465,0,0.04323815384945506,0.0016570294544782428,17258.166199916974,10400262.76,0,10432381.538494552,0,0,0,40324.86925121386,432381.53849455155,2017-01-01,0.13989303050870605
2017-05-01,CNY,32121.22488079041,0,0.04323839848807909,2.3449930675302996e-07,2.4463862385600805,10400262.76,0,10432383.98488079,0,0,0,40324.86925121386,432383.9848807901,2017-01-01,0.13619939018906635
2017-05-02,CNY,13126.738842509614,0,0.037620073884250926,-0.00538546569218545,-56183.24603828043,10363074.0,0,10376200.73884251,0,0,0,46131.15503571772,376200.7388425097,2017-01-01,0.11682115840511553
2017-05-03,CNY,13127.738664880158,0,0.03690345706648834,-0.0006906350752063833,-7166.168177627027,10355906.832000002,0,10369034.570664883,0,0,0,46131.15503571772,369034.57066488266,2017-01-01,0.11353315351846871
2017-05-04,CNY,13128.738563404024,0,0.032355620656340456,-0.004385978635864715,-45478.36410147883,10310427.468,0,10323556.206563404,0,0,0,46131.15503571772,323556.20656340383,2017-01-01,0.09826537574936234
2017-05-05,CNY,13129.738538087013,0,0.03491698065380855,0.0024810830165673146,25613.599974682555,10336040.068,0,10349169.806538086,0,0,0,46131.15503571772,349169.8065380864,2017-01-01,0.10541180282973661
2017-05-08,CNY,13130.738588934924,0,0.04080085705889358,0.005685360772965326,58838.76405084878,10394877.832,0,10408008.570588935,0,0,0,46131.15503571772,408008.57058893517,2017-01-01,0.12079172107566238
2017-05-09,CNY,13131.738715953561,0,0.04141658467159526,0.0005915902245139703,6157.2761270180345,10401034.108,0,10414165.846715953,0,0,0,46131.15503571772,414165.8467159532,2017-01-01,0.12167681168281796
2017-05-10,CNY,13132.738919148724,0,0.04233141389191486,0.0008784469479214463,9148.292203195393,10410181.4,0,10423314.138919149,0,0,0,46131.15503571772,423314.1389191486,2017-01-01,0.123452775045376
2017-05-11,CNY,13133.739198526215,0,0.04564890391985266,0.0031827593256072207,33174.90027937852,10443355.3,0,10456489.039198527,0,0,0,46131.15503571772,456489.0391985271,2017-01-01,0.1324371585402464
2017-05-12,CNY,13134.739554091837,0,0.038556619955409266,-0.006782662840133388,-70922.83964443393,10372431.46,0,10385566.199554093,0,0,0,46131.15503571772,385566.1995540932,2017-01-01,0.1102785065657037
2017-05-15,CNY,13135.739985851393,0,0.04215459079858541,0.0034643954638991802,35979.70843175985,10408410.168000001,0,10421545.907985853,0,0,0,46131.15503571772,421545.90798585303,2017-01-01,0.11810659601141715
2017-05-16,CNY,13136.740493810687,0,0.04216115204938098,6.295851741709907e-06,65.61250795610249,10408474.78,0,10421611.52049381,0,0,0,46131.15503571772,421611.52049380913,2017-01-01,0.11720804282829445
2017-05-17,CNY,11781.83222852132,0,0.0377425996228522,-0.004239797672212003,-44185.524265287444,10365644.164,0,10377425.996228522,0,0,0,51976.860617729646,377425.9962285217,2017-01-01,0.10373946787136434
2017-05-18,CNY,11782.729613589265,0,0.028479102961358915,-0.008926584169195544,-92634.96661493182,10273008.3,0,10284791.02961359,0,0,0,51976.860617729646,284791.02961358987,2017-01-01,0.07710028199793073
2017-05-19,CNY,11783.627067008205,0,0.02968121870670104,0.0011688285565361932,12021.15745341964,10285028.56,0,10296812.18706701,0,0,0,51976.860617729646,296812.1870670095,2017-01-01,0.0798321424211863
2017-05-22,CNY,11784.524588783346,0,0.03751033245887858,0.0076034345484236945,78291.13752177544,10363318.8,0,10375103.324588785,0,0,0,51976.860617729646,375103.32458878495,2017-01-01,0.0992774109628507
2017-05-23,CNY,11785.422178919895,0,0.040244425817892004,0.0026352444630924443,27340.933590134606,10390658.836,0,10402444.25817892,0,0,0,51976.860617729646,402444.25817891955,2017-01-01,0.10595435438529544
2017-05-24,CNY,11786.319837423058,0,0.038139871983742246,-0.0020231339692062364,-21045.53834149614,10369612.4,0,10381398.719837423,0,0,0,51976.860617729646,381398.7198374234,2017-01-01,0.09952249358603726
2017-05-25,CNY,11787.217564298044,0,0.04029959175642972,0.0020803745535372233,21597.19772687368,10391208.7,0,10402995.917564297,0,0,0,51976.860617729646,402995.9175642971,2017-01-01,0.10456659559375736
2017-05-26,CNY,11788.11535955006,0,0.04410433953595505,0.003657357755088178,38047.47779525444,10429255.280000001,0,10441043.395359552,0,0,0,51976.860617729646,441043.39535955153,2017-01-01,0.11393474921840974
2017-05-29,CNY,11789.013223184313,0,0.044104429322318506,8.599366939991193e-08,0.8978636339306831,10429255.280000001,0,10441044.293223185,0,0,0,51976.860617729646,441044.29322318546,2017-01-01,0.11151763770422662
2017-05-30,CNY,11789.911155206013,0,0.04410451911552071,8.60002118303573e-08,0.8979320209473372,10429255.280000001,0,10441045.191155206,0,0,0,51976.860617729646,441045.1911552064,2017-01-01,0.11073470169917554
2017-05-31,CNY,11790.809155620367,0,0.041317282515562104,-0.0026694996036600045,-27872.365999585018,10401382.016,0,10413172.825155621,0,0,0,51976.860617729646,413172.8251556214,2017-01-01,0.10281366335585163
2017-06-01,CNY,11791.707224432586,0,0.0403459711224432,-0.0009327717972495154,-9713.113931190223,10391668.003999999,0,10403459.711224431,0,0,0,51976.860617729646,403459.7112244312,2017-01-01,0.09963688145838412
2017-06-02,CNY,11792.60536164788,0,0.049129600536164775,0.008442988830191686,87836.2941372171,10479503.4,0,10491296.005361648,0,0,0,51976.860617729646,491296.0053616483,2017-01-01,0.12121896050024783
2017-06-05,CNY,8803.31247422216,0,0.055090038047422185,0.005681316691675969,59604.37511257455,10542097.068,0,10550900.380474223,0,0,0,57865.123974683396,550900.3804742228,2017-01-01,0.13368267833852898
2017-06-06,CNY,8803.982994817734,0,0.049608361099481746,-0.005195458918449321,-54816.769479405135,10487279.628,0,10496083.610994818,0,0,0,57865.123974683396,496083.6109948177,2017-01-01,0.1191417084377413
2017-06-07,CNY,8804.65356648475,0,0.04604676935664864,-0.003393257785315582,-35615.91742833145,10451663.040000001,0,10460467.693566486,0,0,0,57865.123974683396,460467.69356648624,2017-01-01,0.10959763306294779
2017-06-08,CNY,8805.3241892271,0,0.04533520641892297,-0.0006802400796699954,-7115.629377257079,10444546.740000002,0,10453352.06418923,0,0,0,57865.123974683396,453352.06418922916,2017-01-01,0.1071413090620652
2017-06-09,CNY,8805.994863048672,0,0.04494146548630473,-0.00037666475806066754,-3937.4093261808157,10440608.66,0,10449414.654863048,0,0,0,57865.123974683396,449414.65486304834,2017-01-01,0.10548674875950814
2017-06-12,CNY,8806.665587953357,0,0.04184108055879543,-0.002967041724262005,-31003.849275093526,10409604.14,0,10418410.805587955,0,0,0,57865.123974683396,418410.8055879548,2017-01-01,0.09613035632337308
2017-06-13,CNY,8807.336363945047,0,0.04005644043639456,-0.001712967702755367,-17846.401224009693,10391757.068,0,10400564.404363945,0,0,0,57865.123974683396,400564.4043639451,2017-01-01,0.09134489207720287
2017-06-14,CNY,8808.007191027633,0,0.04169436391910275,0.0015748409596127383,16379.234827082604,10408135.632,0,10416943.639191028,0,0,0,57865.123974683396,416943.63919102773,2017-01-01,0.09457046631953969
2017-06-15,CNY,8808.678069205005,0,0.03650914780692038,-0.004977675114487774,-51852.16112182289,10356282.8,0,10365091.478069205,0,0,0,57865.123974683396,365091.47806920484,2017-01-01,0.08203708006546728
2017-06-16,CNY,8809.348998481057,0,0.035417719699848194,-0.0010529845389030145,-10914.281070722267,10345367.848000001,0,10354177.196998483,0,0,0,57865.123974683396,354177.19699848257,2017-01-01,0.07903883308738302
2017-06-19,CNY,8810.019978859678,0,0.039012551997886113,0.003471866696544337,35948.32298037782,10381315.5,0,10390125.51997886,0,0,0,57865.123974683396,390125.5199788604,2017-01-01,0.08563996603292034
2017-06-20,CNY,216.25238101887163,0,0.042470815638101955,0.003328413726635161,34582.63640215993,10424491.904000001,0,10424708.15638102,0,0,0,69323.90804253283,424708.1563810203,2017-01-01,0.0928422059745233
2017-06-21,CNY,216.26885228190352,0,0.04170970768522819,-0.0007301000099536628,-7611.079528737813,10416880.808,0,10417097.076852283,0,0,0,69323.90804253283,417097.0768522825,2017-01-01,0.09058663806039036
2017-06-22,CNY,216.28532479949968,0,0.04184608133247991,0.0001309132921058781,1363.736472517252,10418244.528,0,10418460.8133248,0,0,0,69323.90804253283,418460.81332479976,2017-01-01,0.09034121732097966
2017-06-23,CNY,216.30179857175563,0,0.042546694579856936,0.0006724728920427442,7006.132473770529,10425250.644,0,10425466.94579857,0,0,0,69323.90804253283,425466.9457985703,2017-01-01,0.0913372626984823
2017-06-26,CNY,216.31827359876695,0,0.04577569702735995,0.003097225730310479,32290.02447502874,10457540.652,0,10457756.970273599,0,0,0,69323.90804253283,457756.970273599,2017-01-01,0.0966931607014061
2017-06-27,CNY,216.3347498806292,0,0.04762457747498816,0.0017679512469869452,18488.804476281628,10476029.44,0,10476245.77474988,0,0,0,69323.90804253283,476245.77474988066,2017-01-01,0.10010209677945303
2017-06-28,CNY,216.351227417438,0,0.045269003122741625,-0.0022484909221238423,-23555.743522463366,10452473.68,0,10452690.031227417,0,0,0,69323.90804253283,452690.0312274173,2017-01-01,0.0944806288412583
2017-06-29,CNY,216.36770620928888,0,0.04488745717062104,-0.00036502178002114965,-3815.4595212079585,10448658.204,0,10448874.57170621,0,0,0,69323.90804253283,448874.57170620933,2017-01-01,0.09312226609773266
2017-06-30,CNY,216.38418625627747,0,0.044215238418625624,-0.0006433408185562114,-6722.187519952655,10441936.0,0,10442152.384186257,0,0,0,69323.90804253283,442152.3841862567,2017-01-01,0.09116767087137734
2017-07-03,CNY,216.40066755849935,0,0.0448910236667559,0.0006471704522849199,6757.852481301874,10448693.836,0,10448910.236667559,0,0,0,69323.90804253283,448910.23666755855,2017-01-01,0.09101584112524108
2017-07-04,CNY,216.41715011605012,0,0.04472165011501139,-0.00016209685786182688,-1693.735517444089,10447000.083999999,0,10447216.501150114,0,0,0,69323.90804253283,447216.50115011446,2017-01-01,0.09015351659873994
2017-07-05,CNY,3496.4295472982167,0,0.04860626095472975,0.0037183213722916,38846.10839718394,10482566.18,0,10486062.609547298,0,0,0,69627.3619370988,486062.6095472984,2017-01-01,0.09761278146352126
2017-07-06,CNY,3496.695859328978,0,0.05701359158593289,0.008017623911141207,84073.30631203018,10566639.219999999,0,10570135.915859329,0,0,0,69627.3619370988,570135.9158593286,2017-01-01,0.11430014086970153
2017-07-07,CNY,3496.9621916438878,0,0.06238283941916434,0.005079639349930683,53692.47833231464,10620331.432,0,10623828.394191643,0,0,0,69627.3619370988,623828.3941916432,2017-01-01,0.12466808980580502
2017-07-10,CNY,3497.228544244492,0,0.05734828565442451,-0.004738926098893273,-50345.53764739819,10569985.628,0,10573482.856544245,0,0,0,69627.3619370988,573482.856544245,2017-01-01,0.11245024581655683
2017-07-11,CNY,3497.4949171323346,0,0.05329428829171312,-0.0038341173080941255,-40539.973627112806,10529445.388,0,10532942.882917132,0,0,0,69627.3619370988,532942.8829171322,2017-01-01,0.10374303149027564
2017-07-12,CNY,3497.761310308962,0,0.05210892213103091,-0.0011253893369199827,-11853.661606822163,10517591.46,0,10521089.22131031,0,0,0,69627.3619370988,521089.22131031007,2017-01-01,0.10083193433269888
2017-07-13,CNY,3498.0277237759187,0,0.06115829437237763,0.008601174318546179,90493.72241346724,10608084.916000001,0,10611582.943723777,0,0,0,69627.3619370988,611582.9437237773,2017-01-01,0.11815995261809031
2017-07-14,CNY,3498.2941575347504,0,0.0596432894157537,-0.001427689878747212,-15150.049566240981,10592934.600000001,0,10596432.894157536,0,0,0,69627.3619370988,596432.8941575363,2017-01-01,0.11453518335328616
2017-07-17,CNY,3498.5606115870028,0,0.05803905806115872,-0.00151393527484092,-16042.313545949757,10576892.02,0,10580390.580611587,0,0,0,69627.3619370988,580390.5806115866,2017-01-01,0.10960211437135015
2017-07-18,CNY,3498.8270859342215,0,0.0690623551085936,0.010418610696314903,110232.97047434933,10687124.724000001,0,10690623.551085936,0,0,0,69627.3619370988,690623.5510859359,2017-01-01,0.13030728098243216
2017-07-19,CNY,3499.0935805779523,0,0.07703490335805796,0.007457514719667084,79725.48249464296,10766849.940000001,0,10770349.033580579,0,0,0,69627.3619370988,770349.0335805789,2017-01-01,0.14503653547791817
2017-07-20,CNY,8402.092234870941,0,0.07564413442348705,-0.0012912942099040346,-13907.689345708117,10748039.252,0,10756441.34423487,0,0,0,75906.0031949788,756441.3442348707,2017-01-01,0.14158349441354434
2017-07-21,CNY,8402.73219578405,0,0.07651545201957832,0.0008100426230261961,8713.175960911438,10756751.787999999,0,10765154.520195782,0,0,0,75906.0031949788,765154.5201957822,2017-01-01,0.14250577762516659
2017-07-24,CNY,8403.372205440968,0,0.08014027122054412,0.003367178050408537,36248.192009659484,10792999.34,0,10801402.712205442,0,0,0,75906.0031949788,801402.7122054417,2017-01-01,0.14712571021876442
2017-07-25,CNY,8404.012263845407,0,0.07082729042638469,-0.008622010531683967,-93129.80794159509,10699868.892,0,10708272.904263847,0,0,0,75906.0031949788,708272.9042638466,2017-01-01,0.12890712688356643
2017-07-26,CNY,8404.652371001079,0,0.0752893804371002,0.00416695582061486,44620.90010715462,10744489.152,0,10752893.804371001,0,0,0,75906.0031949788,752893.8043710012,2017-01-01,0.13654906598815675
2017-07-27,CNY,8405.292526911697,0,0.07050062965269133,-0.0044534530625256015,-47887.5078440886,10696601.004,0,10705006.296526913,0,0,0,75906.0031949788,705006.2965269126,2017-01-01,0.1269881958100063
2017-07-28,CNY,8405.932731580975,0,0.07395157287315812,0.0032236722939495547,34509.43220466934,10731109.796,0,10739515.728731582,0,0,0,75906.0031949788,739515.7287315819,2017-01-01,0.13269252137560228
2017-07-31,CNY,8406.572985012628,0,0.07883562329850147,0.004547738043976084,48840.504253432155,10779949.660000002,0,10788356.232985014,0,0,0,75906.0031949788,788356.2329850141,2017-01-01,0.13956483915143614
2017-08-01,CNY,8407.213287210368,0,0.07590217452872117,-0.00271908778912151,-29334.487697802484,10750614.532000002,0,10759021.745287212,0,0,0,75906.0031949788,759021.7452872116,2017-01-01,0.13356472341967307
2017-08-02,CNY,8407.853638177912,0,0.07958703056381777,0.0034248987708484307,36848.56035096571,10787462.452,0,10795870.305638177,0,0,0,75906.0031949788,795870.3056381773,2017-01-01,0.1395267148418391
2017-08-03,CNY,8408.494037918972,0,0.08120726940379197,0.0015007950207850122,16202.388399742544,10803664.200000001,0,10812072.69403792,0,0,0,75906.0031949788,812072.6940379199,2017-01-01,0.14173777149696165
2017-08-04,CNY,18228.913431575613,0,0.0818772433431576,0.0006196535653473394,6699.739393655211,10800543.52,0,10818772.433431575,0,0,0,87958.2721345225,818772.4334315751,2017-01-01,0.14223237814094714
2017-08-07,CNY,18230.30187052136,0,0.08297216218705206,0.0010120546028967023,10949.188438946381,10811491.32,0,10829721.621870521,0,0,0,87958.2721345225,829721.6218705215,2017-01-01,0.14207727146934102
2017-08-08,CNY,18231.69041522013,0,0.08267765504152202,-0.00027194341259466657,-2945.071455301717,10808544.86,0,10826776.55041522,0,0,0,87958.2721345225,826776.5504152197,2017-01-01,0.14087290320500023
2017-08-09,CNY,18233.07906567998,0,0.0804037743065682,-0.0021002379834528283,-22738.80734953843,10785804.664,0,10804037.743065681,0,0,0,87958.2721345225,804037.7430656813,2017-01-01,0.13624044358380516
2017-08-10,CNY,18234.467821908962,0,0.08076192798219095,0.00033149983750541606,3581.5367562286556,10789384.812,0,10807619.27982191,0,0,0,87958.2721345225,807619.27982191,2017-01-01,0.136205908714083
2017-08-11,CNY,18235.856683915135,0,0.07648246566839134,-0.00395967160111702,-42794.6231379956,10746588.799999999,0,10764824.656683914,0,0,0,87958.2721345225,764824.6566839144,2017-01-01,0.12820513963018465
2017-08-14,CNY,18237.245651706555,0,0.07851878616517083,0.0018916429776818981,20363.204967793077,10766950.616,0,10785187.861651707,0,0,0,87958.2721345225,785187.8616517074,2017-01-01,0.12984329089992208
2017-08-15,CNY,18238.63472529128,0,0.08141083147252903,0.0026814973873950207,28920.453073583543,10795869.68,0,10814108.314725291,0,0,0,87958.2721345225,814108.314725291,2017-01-01,0.13410867953598893
2017-08-16,CNY,18240.023904677364,0,0.07858012159046779,-0.002617608220371591,-28307.098820613697,10767561.192,0,10785801.215904677,0,0,0,87958.2721345225,785801.2159046773,2017-01-01,0.12873678039586278
2017-08-17,CNY,18241.41318987287,0,0.08064049331898726,0.0019102630275452553,20603.717285195366,10788163.52,0,10806404.933189873,0,0,0,87958.2721345225,806404.9331898727,2017-01-01,0.13157688659595745
2017-08-18,CNY,18242.802580885855,0,0.07731066385808849,-0.003081348035248829,-33298.29460898787,10754863.836,0,10773106.638580885,0,0,0,87958.2721345225,773106.6385808848,2017-01-01,0.12544349532368604
2017-08-21,CNY,3332.4618915519095,0,0.07511730418915508,-0.0020359583753478375,-21933.59668933414,10747840.579999998,0,10751173.04189155,0,0,0,93850.6666276564,751173.0418915506,2017-01-01,0.12015039048370091
2017-08-22,CNY,3332.715714682554,0,0.07287727957146828,-0.002083516476721837,-22400.246176868677,10725440.08,0,10728772.795714682,0,0,0,93850.6666276564,728772.795714682,2017-01-01,0.11597085630439663
2017-08-23,CNY,3332.969557146107,0,0.07320419295571456,0.0003047071556749066,3269.1338424645364,10728708.96,0,10732041.929557147,0,0,0,93850.6666276564,732041.9295571465,2017-01-01,0.11597786757521189
2017-08-24,CNY,3333.2234189440414,0,0.0741327803418943,0.0008652476316014852,9285.873861797154,10737994.58,0,10741327.803418944,0,0,0,93850.6666276564,741327.8034189437,2017-01-01,0.11695216207757952
2017-08-25,CNY,3333.47730007783,0,0.07425582373000772,0.00011455137611033062,1230.4338811337948,10739224.76,0,10742558.237300077,0,0,0,93850.6666276564,742558.2373000775,2017-01-01,0.1166279874462135
2017-08-28,CNY,3333.7312005489453,0,0.07589174032005475,0.0015228370690762232,16359.165900470689,10755583.671999998,0,10758917.403200548,0,0,0,93850.6666276564,758917.4032005481,2017-01-01,0.11767286039831237
2017-08-29,CNY,3333.98512035886,0,0.07514241051203596,-0.0006964732416255986,-7493.298080189154,10748090.120000001,0,10751424.105120359,0,0,0,93850.6666276564,751424.105120359,2017-01-01,0.11597885360508053
2017-08-30,CNY,3334.2390595090474,0,0.07364067590595091,-0.0013967773863276145,-15017.346060849726,10733072.52,0,10736406.75905951,0,0,0,93850.6666276564,736406.7590595093,2017-01-01,0.11312379815998352
2017-08-31,CNY,3334.49301800098,0,0.07607703330180016,0.002269248409197391,24363.573958491907,10757435.84,0,10760770.333018001,0,0,0,93850.6666276564,760770.3330180012,2017-01-01,0.11642760102691607
2017-09-01,CNY,3334.7469958361316,0,0.08668021069958365,0.00985354864906746,106031.77397783473,10863467.36,0,10866802.106995836,0,0,0,93850.6666276564,866802.1069958359,2017-01-01,0.13241256461397977
2017-09-04,CNY,3335.0009930159754,0,0.08798996809930149,0.001205283198149627,13097.573997179046,10876564.68,0,10879899.680993015,0,0,0,93850.6666276564,879899.680993015,2017-01-01,0.13271800119923638
2017-09-05,CNY,14517.40862535084,0,0.08610778086253523,-0.0017299674555404931,-18821.87236766331,10846560.4,0,10861077.808625352,0,0,0,99876.36465641594,861077.8086253516,2017-01-01,0.12926754107091454
2017-09-06,CNY,14518.514370660478,0,0.08705361263706601,0.0008708452247527383,9458.317745309323,10856017.612,0,10870536.126370661,0,0,0,99876.36465641594,870536.126370661,2017-01-01,0.13015747752452822
2017-09-07,CNY,14519.620200191255,0,0.0849024320200189,-0.0019789094043196143,-21511.806170471013,10834504.7,0,10849024.32020019,0,0,0,99876.36465641594,849024.32020019,2017-01-01,0.12634230620155185
2017-09-08,CNY,14520.726113949586,0,0.0853217142113949,0.0003864699525054549,4192.821913758293,10838696.416,0,10853217.142113948,0,0,0,99876.36465641594,853217.1421139482,2017-01-01,0.12644129762455014
2017-09-11,CNY,14521.832111941887,0,0.08635169761119421,0.0009490120637159296,10299.833997994661,10848995.144000001,0,10863516.976111943,0,0,0,99876.36465641594,863516.9761119429,2017-01-01,0.12639267116096908
2017-09-12,CNY,14522.938194174572,0,0.08864999061941736,0.0021156067719845695,22982.93008223176,10871976.968,0,10886499.906194175,0,0,0,99876.36465641594,886499.9061941747,2017-01-01,0.12927798456734263
2017-09-13,CNY,14524.04436065406,0,0.09020631563606551,0.0014295917237480851,15563.250166479498,10887539.112,0,10902063.156360654,0,0,0,99876.36465641594,902063.1563606542,2017-01-01,0.1310431973822348
